Year,ActivityDate,FishTicketN,Vessel,Coop,Season,Pollock,Chinook
2001,8/8/01,G99018897,SEA WOLF,Unalaska,B,335.8042297,0
2001,8/8/01,G99018898,WESTERN DAWN,Unalaska,B,138.2536469,0
2001,8/9/01,G00021206,GOLDEN DAWN,Akutan pollock,B,308.5058594,0
2001,8/9/01,G00021208,ARCTURUS,Akutan pollock,B,233.7639465,0
2001,8/9/01,G00021209,VIKING EXPLORER,Akutan pollock,B,111.7835464,0
2001,8/9/01,G00021210,NORTHWEST EXPLORER,Akutan pollock,B,396.7327271,3
2001,8/9/01,G00021211,INTREPID EXPLORER,Arctic Ent,B,152.4330902,0
2001,8/9/01,G00024010,ARCTIC WIND,Westward,B,239.6507263,0
2001,8/9/01,G00024011,CHELSEA K,Westward,B,786.8624573,0
2001,8/9/01,G00024014,STARWARD,Unisea,B,261.5127563,0
2001,8/9/01,G00024019,DONA MARTITA,Westward,B,445.6672363,0
2001,8/9/01,G00034574,EXCALIBUR II,Northern Victor,B,156.1689148,0
2001,8/9/01,G00034575,COMMODORE,Northern Victor,B,176.4415283,0
2001,8/9/01,G00035566,GUN-MAR,Unisea,B,540.0403442,0
2001,8/9/01,G99018899,DESTINATION,Unalaska,B,472.5310669,1
2001,8/9/01,G99018900,PROGRESS,Unalaska,B,211.741806,0
2001,8/10/01,G00021213,ARCTIC EXPLORER,Akutan pollock,B,290.9067345,0
2001,8/10/01,G00021214,LESLIE LEE,Akutan pollock,B,107.902565,0
2001,8/10/01,G00021215,PEGGY JO,Akutan pollock,B,114.89431,0
2001,8/10/01,G00021217,ALDEBARAN,Akutan pollock,B,232.1405182,0
2001,8/10/01,G00021218,GLADIATOR,Akutan pollock,B,323.9725952,0
2001,8/10/01,G00021220,LESLIE LEE,Akutan pollock,B,131.1407928,0
2001,8/10/01,G00024021,PACIFIC PRINCE,Westward,B,445.3043518,0
2001,8/10/01,G00024022,FIERCE ALLEGIANCE,Unisea,B,366.9091797,0
2001,8/10/01,G00024023,HICKORY WIND,Westward,B,152.0153303,0
2001,8/10/01,G00029502,ALASKA ROSE,Unalaska,B,355.1202087,0
2001,8/10/01,G00035568,DEFENDER,Unisea,B,738.6981812,0
2001,8/10/01,G99029501,BERING ROSE,Unalaska,B,359.7994995,0
2001,8/11/01,G00021221,MARCY J,Akutan pollock,B,101.953186,0
2001,8/11/01,G00021223,SOVEREIGNTY,Akutan pollock,B,395.0072632,0
2001,8/11/01,G00021225,ROYAL AMERICAN,Akutan pollock,B,168.8188324,0
2001,8/11/01,G00021229,MARGARET LYN,Akutan pollock,B,120.7402725,0
2001,8/11/01,G00024024,ALASKAN COMMAND,Westward,B,621.9985352,0
2001,8/11/01,G00024028,CAITLIN ANN,Westward,B,179.0284004,0
2001,8/11/01,G00029503,MORNING STAR,Unalaska,B,338.9494629,0
2001,8/11/01,G00034578,ROYAL ATLANTIC,Northern Victor,B,227.0230484,0
2001,8/11/01,G00035569,AURIGA,Unisea,B,531.0822754,0
2001,8/11/01,G00035570,STARLITE,Unisea,B,245.6481934,1
2001,8/11/01,G00035571,NORDIC STAR,Unisea,B,179.9986267,0
2001,8/11/01,G00035572,SEADAWN,Unisea,B,278.7566833,0
2001,8/11/01,G97005468,WALTER N,Peter Pan,B,148.9367676,0
2001,8/11/01,G99029504,SEA WOLF,Unalaska,B,304.5817871,0
2001,8/12/01,G00021224,GOLDEN DAWN,Akutan pollock,B,312.5700684,1
2001,8/12/01,G00021233,ARCTURUS,Akutan pollock,B,215.3492737,0
2001,8/12/01,G00021234,INTREPID EXPLORER,Arctic Ent,B,164.394455,0
2001,8/12/01,G00024027,WESTWARD I,Westward,B,294.829895,0
2001,8/12/01,G00024031,VIKING,Westward,B,319.6053696,1
2001,8/12/01,G00034579,EXCALIBUR II,Northern Victor,B,150.7207642,0
2001,8/12/01,G00035573,ALSEA,Unisea,B,350.2771606,1
2001,8/12/01,G00035574,AURORA,Unisea,B,552.0325928,0
2001,8/12/01,G99029505,GREAT PACIFIC,Unalaska,B,213.0921783,0
2001,8/12/01,G99029506,WESTERN DAWN,Unalaska,B,138.0250397,0
2001,8/12/01,G99029507,DESTINATION,Unalaska,B,403.925415,0
2001,8/13/01,G00021235,NORTHWEST EXPLORER,Akutan pollock,B,376.7309265,2
2001,8/13/01,G00021237,ARCTIC EXPLORER,Akutan pollock,B,289.2375183,0
2001,8/13/01,G00021240,EXODUS,Akutan pollock,B,116.5304337,0
2001,8/13/01,G00021243,MARCY J,Akutan pollock,B,100.4980469,0
2001,8/13/01,G00024037,CHELSEA K,Westward,B,776.9490967,0
2001,8/13/01,G00024040,OCEAN HOPE 3,Westward,B,144.1794434,0
2001,8/13/01,G00029508,PROGRESS,Unalaska,B,200.2272491,0
2001,8/13/01,G00034580,COMMODORE,Northern Victor,B,185.0440063,1
2001,8/13/01,G00035575,ARGOSY,Unisea,B,381.0686798,0
2001,8/13/01,G00035576,AMERICAN EAGLE,Northern Victor,B,243.5752563,1
2001,8/13/01,G00035577,STARFISH,Unisea,B,272.1273804,1
2001,8/13/01,G97005469,ELIZABETH F,Peter Pan,B,101.9958267,0
2001,8/14/01,G00021241,ALDEBARAN,Akutan pollock,B,217.6231537,0
2001,8/14/01,G00021244,LESLIE LEE,Akutan pollock,B,127.8644638,0
2001,8/14/01,G00021245,SOVEREIGNTY,Akutan pollock,B,373.9390259,1
2001,8/14/01,G00021246,ROYAL AMERICAN,Akutan pollock,B,162.8853302,0
2001,8/14/01,G00021247,PEGGY JO,Akutan pollock,B,110.1651077,1
2001,8/14/01,G00021248,VIKING EXPLORER,Akutan pollock,B,178.04953,1
2001,8/14/01,G00024038,STARWARD,Unisea,B,253.3670502,0
2001,8/14/01,G00024039,ARCTIC WIND,Westward,B,237.5873108,0
2001,8/14/01,G00024041,DONA MARTITA,Westward,B,425.2290649,1
2001,8/14/01,G00029509,BERING ROSE,Unalaska,B,329.8475952,0
2001,8/14/01,G00029510,ALASKA ROSE,Unalaska,B,349.8843384,0
2001,8/14/01,G00034581,POSEIDON,Northern Victor,B,231.4347229,0
2001,8/14/01,G00034583,ROYAL ATLANTIC,Northern Victor,B,194.2960205,0
2001,8/14/01,G00035578,GUN-MAR,Unisea,B,547.2843018,0
2001,8/14/01,G00035579,AURIGA,Unisea,B,548.800705,0
2001,8/15/01,G00021152,GOLDEN DAWN,Akutan pollock,B,298.6097107,0
2001,8/15/01,G00021249,NORTHWEST EXPLORER,Akutan pollock,B,365.058075,39
2001,8/15/01,G00024042,PACIFIC PRINCE,Westward,B,450.0970764,0
2001,8/15/01,G00024046,ALASKAN COMMAND,Westward,B,546.6755981,2
2001,8/15/01,G00024054,FIERCE ALLEGIANCE,Unisea,B,266.4406128,0
2001,8/15/01,G00024063,CAITLIN ANN,Westward,B,282.3881836,1
2001,8/15/01,G00029511,SEA WOLF,Unalaska,B,305.1496887,0
2001,8/15/01,G00029512,MORNING STAR,Unalaska,B,295.2254333,0
2001,8/15/01,G00029513,WALTER N,Peter Pan,B,105.0444489,0
2001,8/15/01,G00034584,EXCALIBUR II,Northern Victor,B,150.149231,0
2001,8/15/01,G00035580,DEFENDER,Unisea,B,622.1160278,1
2001,8/15/01,G00035581,STARLITE,Unisea,B,241.9350433,0
2001,8/15/01,G00035582,NORDIC STAR,Unisea,B,188.1769867,0
2001,8/16/01,G00021155,ARCTURUS,Akutan pollock,B,241.0496216,0
2001,8/16/01,G00021156,INTREPID EXPLORER,Arctic Ent,B,165.8600159,1
2001,8/16/01,G00021157,ARCTIC EXPLORER,Akutan pollock,B,260.3510742,0
2001,8/16/01,G00021158,LESLIE LEE,Akutan pollock,B,101.512291,0
2001,8/16/01,G00021160,ALDEBARAN,Akutan pollock,B,234.4715576,0
2001,8/16/01,G00021161,GLADIATOR,Akutan pollock,B,267.6235962,0
2001,8/16/01,G00024055,VIKING,Westward,B,354.7877197,0
2001,8/16/01,G00024056,HICKORY WIND,Westward,B,146.4714661,0
2001,8/16/01,G00024058,WESTWARD I,Westward,B,301.8665466,0
2001,8/16/01,G00029514,GREAT PACIFIC,Unalaska,B,219.4629421,0
2001,8/16/01,G00029515,DESTINATION,Unalaska,B,430.6713257,0
2001,8/16/01,G00029516,WESTERN DAWN,Unalaska,B,146.5594635,0
2001,8/16/01,G00035583,SEADAWN,Unisea,B,292.0661316,0
2001,8/16/01,G00035584,ALSEA,Unisea,B,348.4840698,0
2001,8/16/01,G00035585,AURORA,Unisea,B,531.9749756,2
2001,8/16/01,G97005470,ELIZABETH F,Peter Pan,B,100.6994476,0
2001,8/17/01,G00021159,GOLDEN DAWN,Akutan pollock,B,309.456604,0
2001,8/17/01,G00021162,EXODUS,Akutan pollock,B,117.7047958,1
2001,8/17/01,G00021163,SOVEREIGNTY,Akutan pollock,B,350.3429337,0
2001,8/17/01,G00024062,OCEAN HOPE 3,Westward,B,157.7116089,0
2001,8/17/01,G00024064,ARCTIC WIND,Westward,B,189.2184448,0
2001,8/17/01,G00024065,CHELSEA K,Westward,B,784.013855,2
2001,8/17/01,G00029517,PROGRESS,Unalaska,B,180.1505871,0
2001,8/17/01,G00029518,ALASKA ROSE,Unalaska,B,362.7941589,1
2001,8/17/01,G00034586,EXCALIBUR II,Northern Victor,B,148.3892822,0
2001,8/17/01,G00035586,AMERICAN EAGLE,Northern Victor,B,209.4144135,0
2001,8/17/01,G00035587,STARFISH,Unisea,B,270.3764954,0
2001,8/17/01,G00035588,GUN-MAR,Unisea,B,535.1447144,0
2001,8/18/01,G00021165,VIKING EXPLORER,Akutan pollock,B,234.3772049,2.00000003
2001,8/18/01,G00021166,PEGGY JO,Akutan pollock,B,108.0967102,1
2001,8/18/01,G00021168,ROYAL AMERICAN,Akutan pollock,B,156.3898163,0
2001,8/18/01,G00021169,GOLDEN PISCES,Akutan pollock,B,100.734375,0
2001,8/18/01,G00021170,ARCTURUS,Akutan pollock,B,224.8035889,0
2001,8/18/01,G00021171,LESLIE LEE,Akutan pollock,B,115.5388718,0
2001,8/18/01,G00024068,STARWARD,Unisea,B,241.6025543,0
2001,8/18/01,G00025519,ARCTIC EXPLORER,Akutan pollock,B,280.5624695,1
2001,8/18/01,G00029519,BERING ROSE,Unalaska,B,340.4803619,3
2001,8/18/01,G00029520,SEA WOLF,Unalaska,B,302.6549072,0
2001,8/18/01,G00034587,POSEIDON,Northern Victor,B,163.0418243,0
2001,8/18/01,G00034588,COMMODORE,Northern Victor,B,152.9783211,1.00000003
2001,8/19/01,G00021172,INTREPID EXPLORER,Arctic Ent,B,157.9216156,0
2001,8/19/01,G00021174,EXODUS,Akutan pollock,B,117.9402161,0
2001,8/19/01,G00021175,GLADIATOR,Akutan pollock,B,308.2087402,0
2001,8/19/01,G00021177,DOMINATOR,Akutan pollock,B,318.6963501,0
2001,8/19/01,G00024069,PACIFIC PRINCE,Westward,B,443.9825745,0
2001,8/19/01,G00024072,HICKORY WIND,Westward,B,161.1866189,0
2001,8/19/01,G00024073,DONA MARTITA,Westward,B,435.221344,0
2001,8/19/01,G00024074,FIERCE ALLEGIANCE,Unisea,B,367.8095703,0
2001,8/19/01,G00025520,ALDEBARAN,Akutan pollock,B,221.5032196,0
2001,8/19/01,G00029521,MORNING STAR,Unalaska,B,332.1473389,0
2001,8/19/01,G00029522,GREAT PACIFIC,Unalaska,B,218.7281189,0
2001,8/19/01,G00034589,STORM PETREL,Northern Victor,B,225.1542206,1
2001,8/19/01,G00034590,ROYAL ATLANTIC,Northern Victor,B,172.2040367,0
2001,8/19/01,G00035589,AURIGA,Unisea,B,557.2185364,0
2001,8/19/01,G00035590,DEFENDER,Unisea,B,662.8812256,0
2001,8/20/01,G00021179,SOVEREIGNTY,Akutan pollock,B,370.8953857,0
2001,8/20/01,G00021180,PEGGY JO,Akutan pollock,B,113.8274536,0
2001,8/20/01,G00021181,GOLDEN DAWN,Akutan pollock,B,310.7139587,0
2001,8/20/01,G00021183,INTREPID EXPLORER,Arctic Ent,B,160.9593506,0
2001,8/20/01,G00021184,ALDEBARAN,Akutan pollock,B,217.6213379,0
2001,8/20/01,G00024075,ALASKAN COMMAND,Westward,B,637.6571655,0
2001,8/20/01,G00024076,WESTWARD I,Westward,B,275.7329998,0
2001,8/20/01,G00025521,ARCTURUS,Akutan pollock,B,212.4893341,0
2001,8/20/01,G00025522,ARCTIC EXPLORER,Akutan pollock,B,272.5274353,0
2001,8/20/01,G00029523,WESTERN DAWN,Unalaska,B,141.4129486,0
2001,8/20/01,G00029524,DESTINATION,Unalaska,B,472.525177,1
2001,8/20/01,G00034591,GOLD RUSH,Northern Victor,B,109.1209259,0
2001,8/20/01,G00035591,STARLITE,Unisea,B,243.6224213,0
2001,8/20/01,G00035592,NORDIC STAR,Unisea,B,157.9887543,0
2001,8/20/01,G00035593,SEADAWN,Unisea,B,295.5733337,0
2001,8/20/01,G00035594,ALSEA,Unisea,B,356.3948059,0
2001,8/21/01,G00021186,LESLIE LEE,Akutan pollock,B,125.5320625,0
2001,8/21/01,G00021188,GLADIATOR,Akutan pollock,B,312.7052612,0
2001,8/21/01,G00021189,EXODUS,Akutan pollock,B,114.8888702,0
2001,8/21/01,G00021190,PEGGY JO,Akutan pollock,B,117.9905624,0
2001,8/21/01,G00021192,VIKING EXPLORER,Akutan pollock,B,242.0647736,0
2001,8/21/01,G00024078,CAITLIN ANN,Westward,B,300.8332672,0
2001,8/21/01,G00024080,VIKING,Westward,B,340.8627319,0
2001,8/21/01,G00025523,DOMINATOR,Akutan pollock,B,321.7808228,0
2001,8/21/01,G00029525,PROGRESS,Unalaska,B,198.2137299,0
2001,8/21/01,G00029526,ALASKA ROSE,Unalaska,B,354.8693542,0
2001,8/21/01,G00034593,POSEIDON,Northern Victor,B,226.9423065,0
2001,8/21/01,G00035595,ARGOSY,Unisea,B,259.91745,0
2001,8/21/01,G00035596,AURORA,Unisea,B,568.7680054,0
2001,8/21/01,G00035597,AMERICAN EAGLE,Northern Victor,B,228.2894897,0
2001,8/22/01,G00021193,SOVEREIGNTY,Akutan pollock,B,405.8137512,0
2001,8/22/01,G00021194,ROYAL AMERICAN,Akutan pollock,B,164.2742462,1
2001,8/22/01,G00021195,INTREPID EXPLORER,Arctic Ent,B,161.5980225,1
2001,8/22/01,G00021196,GOLDEN DAWN,Akutan pollock,B,302.4616699,3
2001,8/22/01,G00024079,CHELSEA K,Westward,B,801.5626221,0
2001,8/22/01,G00024081,OCEAN HOPE 3,Westward,B,114.6085434,0
2001,8/22/01,G00024084,STARWARD,Unisea,B,231.592598,0
2001,8/22/01,G00024087,ARCTIC WIND,Westward,B,211.5317993,0
2001,8/22/01,G00025524,ARCTURUS,Akutan pollock,B,227.3264923,1
2001,8/22/01,G00025525,ALDEBARAN,Akutan pollock,B,188.4210243,0
2001,8/22/01,G00029527,BERING ROSE,Unalaska,B,341.2655334,0
2001,8/22/01,G00029528,SEA WOLF,Unalaska,B,335.2667236,1
2001,8/22/01,G00034594,COMMODORE,Northern Victor,B,162.2307892,0
2001,8/22/01,G00034595,STORM PETREL,Northern Victor,B,200.7162323,0
2001,8/22/01,G00034596,ROYAL ATLANTIC,Northern Victor,B,193.5076599,0
2001,8/22/01,G00035598,STARFISH,Unisea,B,295.4603882,0
2001,8/22/01,G00035599,AURIGA,Unisea,B,542.2974854,0
2001,8/23/01,G00021001,VIKING EXPLORER,Akutan pollock,B,230.141983,1
2001,8/23/01,G00021002,ARCTURUS,Akutan pollock,B,202.5242615,0
2001,8/23/01,G00021197,PEGGY JO,Akutan pollock,B,114.5105667,0
2001,8/23/01,G00021198,ARCTIC EXPLORER,Akutan pollock,B,299.3799438,1
2001,8/23/01,G00021199,LESLIE LEE,Akutan pollock,B,115.1682816,0
2001,8/23/01,G00021200,EXODUS,Akutan pollock,B,110.1914215,0
2001,8/23/01,G00024085,PACIFIC PRINCE,Westward,B,449.3250427,0
2001,8/23/01,G00024089,FIERCE ALLEGIANCE,Unisea,B,327.4136047,4
2001,8/23/01,G00025526,DOMINATOR,Akutan pollock,B,324.7337341,0
2001,8/23/01,G00029529,MORNING STAR,Unalaska,B,358.9100037,1
2001,8/23/01,G00029531,GREAT PACIFIC,Unalaska,B,176.1144867,1
2001,8/23/01,G00029532,WESTERN DAWN,Unalaska,B,138.5199127,1
2001,8/23/01,G00034597,EXCALIBUR II,Northern Victor,B,125.8228226,0
2001,8/23/01,G00034599,COMMODORE,Northern Victor,B,164.4588623,0
2001,8/23/01,G00035600,GUN-MAR,Unisea,B,592.8803711,2
2001,8/24/01,G00021004,GLADIATOR,Akutan pollock,B,346.7654114,1
2001,8/24/01,G00021006,ROYAL AMERICAN,Akutan pollock,B,156.4165802,0
2001,8/24/01,G00021007,GOLDEN DAWN,Akutan pollock,B,304.4992371,1
2001,8/24/01,G00021008,LESLIE LEE,Akutan pollock,B,116.7953339,0
2001,8/24/01,G00021010,PEGGY JO,Akutan pollock,B,115.53479,0
2001,8/24/01,G00024088,WESTWARD I,Westward,B,296.2700806,0
2001,8/24/01,G00024090,ALASKAN COMMAND,Westward,B,605.916748,3
2001,8/24/01,G00029533,DESTINATION,Unalaska,B,452.7225037,1
2001,8/24/01,G00034600,POSEIDON,Northern Victor,B,194.6371155,0
2001,8/24/01,G00035601,DEFENDER,Unisea,B,694.8974609,1
2001,8/24/01,G00035602,STARLITE,Unisea,B,245.0644073,0
2001,8/24/01,G00035603,NORDIC STAR,Unisea,B,180.8087616,0
2001,8/24/01,G00035604,SEADAWN,Unisea,B,294.1581116,1
2001,8/25/01,G00021009,ARCTIC EXPLORER,Akutan pollock,B,266.4193115,0
2001,8/25/01,G00021011,INTREPID EXPLORER,Arctic Ent,B,154.3214149,1.00000003
2001,8/25/01,G00021013,ALDEBARAN,Akutan pollock,B,226.3313141,1
2001,8/25/01,G00021014,VIKING EXPLORER,Akutan pollock,B,210.4304657,0
2001,8/25/01,G00021018,EXODUS,Akutan pollock,B,121.8942184,0
2001,8/25/01,G00024091,VIKING,Westward,B,347.7116089,1
2001,8/25/01,G00024101,DONA MARTITA,Westward,B,395.9797668,0
2001,8/25/01,G00024102,CAITLIN ANN,Westward,B,251.6982727,2
2001,8/25/01,G00025527,SOVEREIGNTY,Akutan pollock,B,416.3893738,0
2001,8/25/01,G00029534,PROGRESS,Unalaska,B,207.7551422,2
2001,8/25/01,G00029535,ALASKA ROSE,Unalaska,B,381.4306335,0
2001,8/25/01,G00034601,STORM PETREL,Northern Victor,B,193.1996765,0
2001,8/25/01,G00034602,ROYAL ATLANTIC,Northern Victor,B,191.8683624,0
2001,8/25/01,G00034603,EXCALIBUR II,Northern Victor,B,145.2608185,0
2001,8/25/01,G00035605,ALSEA,Unisea,B,342.3251343,1
2001,8/25/01,G00035606,ARGOSY,Unisea,B,342.3614197,2
2001,8/25/01,G00035607,AURORA,Unisea,B,580.0235596,0
2001,8/26/01,G00021017,DOMINATOR,Akutan pollock,B,253.0540619,0
2001,8/26/01,G00021020,ARCTURUS,Akutan pollock,B,232.0234985,0
2001,8/26/01,G00021022,LESLIE LEE,Akutan pollock,B,120.8187408,0
2001,8/26/01,G00021023,PEGGY JO,Akutan pollock,B,112.031662,0
2001,8/26/01,G00024100,CHELSEA K,Westward,B,789.0184326,1
2001,8/26/01,G00024108,OCEAN HOPE 3,Westward,B,107.4553223,0
2001,8/26/01,G00025528,BRISTOL EXPLORER,Akutan pollock,B,313.5539169,0
2001,8/26/01,G00025529,GOLDEN DAWN,Akutan pollock,B,306.9282532,2
2001,8/26/01,G00029536,BERING ROSE,Unalaska,B,368.0568085,0
2001,8/26/01,G00034605,HALF MOON BAY,Northern Victor,B,156.8157501,0
2001,8/26/01,G00035608,AMERICAN EAGLE,Northern Victor,B,219.5300751,0
2001,8/26/01,G00035609,STARFISH,Unisea,B,296.9749756,4
2001,8/27/01,G00021024,SOVEREIGNTY,Akutan pollock,B,394.9015808,1
2001,8/27/01,G00021025,ARCTIC EXPLORER,Akutan pollock,B,301.2850342,0
2001,8/27/01,G00021027,PEGGY JO,Akutan pollock,B,116.1013336,5
2001,8/27/01,G00021028,COLUMBIA,Akutan pollock,B,233.8905029,0
2001,8/27/01,G00024104,STARWARD,Unisea,B,238.0132446,0
2001,8/27/01,G00024106,ARCTIC WIND,Westward,B,221.70961,0
2001,8/27/01,G00025530,GLADIATOR,Akutan pollock,B,307.697998,1
2001,8/27/01,G00029538,SEA WOLF,Unalaska,B,294.1195679,0
2001,8/27/01,G00029539,MORNING STAR,Unalaska,B,353.308075,1
2001,8/27/01,G00029540,GREAT PACIFIC,Unalaska,B,220.0544281,1
2001,8/27/01,G00034606,COMMODORE,Northern Victor,B,138.7294769,0
2001,8/27/01,G00034607,POSEIDON,Northern Victor,B,212.9619904,0
2001,8/27/01,G00034608,STORM PETREL,Northern Victor,B,201.7372742,0
2001,8/27/01,G00035610,GUN-MAR,Unisea,B,574.989563,0
2001,8/28/01,G00021029,INTREPID EXPLORER,Arctic Ent,B,147.9007568,0
2001,8/28/01,G00021030,EXODUS,Akutan pollock,B,123.638298,1
2001,8/28/01,G00021031,ROYAL AMERICAN,Akutan pollock,B,177.3981628,0
2001,8/28/01,G00021032,ALDEBARAN,Akutan pollock,B,223.8446808,0
2001,8/28/01,G00021034,PEGGY JO,Akutan pollock,B,116.9817657,1
2001,8/28/01,G00021035,VIKING EXPLORER,Akutan pollock,B,228.8959503,1
2001,8/28/01,G00024105,PACIFIC PRINCE,Westward,B,450.8858643,0
2001,8/28/01,G00024111,ALASKAN COMMAND,Westward,B,627.5528564,0
2001,8/28/01,G00025531,BRISTOL EXPLORER,Akutan pollock,B,320.7824402,1
2001,8/28/01,G00029541,WESTERN DAWN,Unalaska,B,142.6059113,0
2001,8/28/01,G00029542,DESTINATION,Unalaska,B,448.7163086,1
2001,8/28/01,G00034609,ROYAL ATLANTIC,Northern Victor,B,179.4366302,0
2001,8/28/01,G00034610,HALF MOON BAY,Northern Victor,B,168.1833496,0
2001,8/28/01,G00035611,AURIGA,Unisea,B,593.7580566,4
2001,8/28/01,G00035612,DEFENDER,Unisea,B,668.5085449,0
2001,8/28/01,G00035613,STARLITE,Unisea,B,241.2936554,0
2001,8/29/01,G00021037,LESLIE LEE,Akutan pollock,B,117.1813507,0
2001,8/29/01,G00021040,GOLDEN DAWN,Akutan pollock,B,304.97052,0
2001,8/29/01,G00021041,PEGGY JO,Akutan pollock,B,110.2630844,2
2001,8/29/01,G00024110,WESTWARD I,Westward,B,303.1407166,0
2001,8/29/01,G00024113,FIERCE ALLEGIANCE,Unisea,B,365.3882751,0
2001,8/29/01,G00024114,DONA MARTITA,Westward,B,438.8279114,3
2001,8/29/01,G00025532,DOMINATOR,Akutan pollock,B,332.0108032,0
2001,8/29/01,G00029543,PROGRESS,Unalaska,B,197.1441498,0
2001,8/29/01,G00029545,ALASKA ROSE,Unalaska,B,351.3512573,0
2001,8/29/01,G00034611,COMMODORE,Northern Victor,B,170.2907562,0
2001,8/29/01,G00034612,POSEIDON,Northern Victor,B,206.6628876,0
2001,8/29/01,G00035614,NORDIC STAR,Unisea,B,173.0302582,0
2001,8/29/01,G00035615,SEADAWN,Unisea,B,286.5816956,0
2001,8/29/01,G00035616,ALSEA,Unisea,B,353.5063171,0
2001,8/30/01,G00021039,SOVEREIGNTY,Akutan pollock,B,427.5174561,9
2001,8/30/01,G00021044,GLADIATOR,Akutan pollock,B,290.3256836,0
2001,8/30/01,G00021045,NORTHWEST EXPLORER,Akutan pollock,B,366.7136841,0
2001,8/30/01,G00021047,LESLIE LEE,Akutan pollock,B,110.9362259,0
2001,8/30/01,G00024116,VIKING,Westward,B,331.9581909,0
2001,8/30/01,G00024117,CAITLIN ANN,Westward,B,305.7575073,0
2001,8/30/01,G00025533,OCEAN EXPLORER,Akutan pollock,B,311.972229,1
2001,8/30/01,G00025534,BRISTOL EXPLORER,Akutan pollock,B,297.9633408,4
2001,8/30/01,G00029546,BERING ROSE,Unalaska,B,350.6604309,1
2001,8/30/01,G00029547,SEA WOLF,Unalaska,B,342.6929932,0
2001,8/30/01,G00034613,STORM PETREL,Northern Victor,B,195.4490662,0
2001,8/30/01,G00034614,ROYAL ATLANTIC,Northern Victor,B,104.3001041,1
2001,8/30/01,G00035617,ARGOSY,Unisea,B,405.0013657,0
2001,8/30/01,G00035618,AURORA,Unisea,B,537.8063965,0
2001,8/30/01,G00035619,AMERICAN EAGLE,Northern Victor,B,236.2768707,0
2001,8/31/01,G00021048,PACIFIC VIKING,Akutan pollock,B,225.1515083,1.00000003
2001,8/31/01,G00021049,ROYAL AMERICAN,Akutan pollock,B,166.25737,0
2001,8/31/01,G00021051,INTREPID EXPLORER,Arctic Ent,B,163.2953796,0
2001,8/31/01,G00021053,COLUMBIA,Akutan pollock,B,228.8660049,1.000000015
2001,8/31/01,G00021054,PEGGY JO,Akutan pollock,B,115.6277771,2
2001,8/31/01,G00024118,CHELSEA K,Westward,B,778.5634766,0
2001,8/31/01,G00024120,OCEAN HOPE 3,Westward,B,149.2905731,0
2001,8/31/01,G00024121,ARCTIC WIND,Westward,B,218.0853729,0
2001,8/31/01,G00025535,PACIFIC EXPLORER,Akutan pollock,B,203.9113693,0
2001,8/31/01,G00029549,MORNING STAR,Unalaska,B,353.9707947,0
2001,8/31/01,G00034615,HALF MOON BAY,Northern Victor,B,174.7418976,0
2001,8/31/01,G00034616,COMMODORE,Northern Victor,B,203.5530243,0
2001,8/31/01,G00035620,GUN-MAR,Unisea,B,603.2822266,0
2001,8/31/01,G00035621,STARFISH,Unisea,B,288.4600525,2
2001,9/1/01,G00021055,ALDEBARAN,Akutan pollock,B,230.4486084,1
2001,9/1/01,G00021056,LESLIE LEE,Akutan pollock,B,123.5743408,0
2001,9/1/01,G00021058,DOMINATOR,Akutan pollock,B,305.6776733,2
2001,9/1/01,G00021059,GOLDEN DAWN,Akutan pollock,B,300.5257263,0
2001,9/1/01,G00021060,ARCTURUS,Akutan pollock,B,215.2032166,0
2001,9/1/01,G00024122,PACIFIC PRINCE,Westward,B,408.451416,0
2001,9/1/01,G00024123,STARWARD,Unisea,B,227.2375946,0
2001,9/1/01,G00025536,OCEAN EXPLORER,Akutan pollock,B,270.2567444,0
2001,9/1/01,G00029550,GREAT PACIFIC,Unalaska,B,219.9301453,0
2001,9/1/01,G00029551,WESTERN DAWN,Unalaska,B,139.0034485,0
2001,9/1/01,G00034617,POSEIDON,Northern Victor,B,215.3728638,0
2001,9/1/01,G00034618,STORM PETREL,Northern Victor,B,206.9454803,0
2001,9/1/01,G00035622,AURIGA,Unisea,B,605.9266663,6.000000119
2001,9/1/01,G00035623,DEFENDER,Unisea,B,678.4813843,1
2001,9/1/01,G00035624,STARLITE,Unisea,B,244.9559937,0
2001,9/2/01,G00021061,EXODUS,Akutan pollock,B,115.684021,1
2001,9/2/01,G00021062,INTREPID EXPLORER,Arctic Ent,B,159.1005096,1
2001,9/2/01,G00021063,PEGGY JO,Akutan pollock,B,119.7995071,0
2001,9/2/01,G00021064,VIKING EXPLORER,Akutan pollock,B,236.1058655,0
2001,9/2/01,G00021065,GOLDEN PISCES,Akutan pollock,B,101.0087967,0
2001,9/2/01,G00021066,SOVEREIGNTY,Akutan pollock,B,385.9815979,0
2001,9/2/01,G00024124,ALASKAN COMMAND,Westward,B,630.562439,0
2001,9/2/01,G00024132,WESTWARD I,Westward,B,292.8463135,0
2001,9/2/01,G00024134,FIERCE ALLEGIANCE,Unisea,B,199.7963409,0
2001,9/2/01,G00025537,BRISTOL EXPLORER,Akutan pollock,B,316.1779861,0
2001,9/2/01,G00025538,PACIFIC EXPLORER,Akutan pollock,B,289.0107117,0
2001,9/2/01,G00029552,DESTINATION,Unalaska,B,463.8279114,1
2001,9/2/01,G00029553,PROGRESS,Unalaska,B,202.4358215,1
